freelancer_id,year,quarter,city,gender,age,age_missing_flag,education_level,edu_missing_flag,english_proficiency,english_missing_flag,platform,profile_level,skill_category,primary_skill,account_age_years,experience_years,exp_missing_flag,profile_complete_pct,profile_missing_flag,hourly_rate_usd,monthly_active_hours,hours_missing_flag,monthly_earnings_usd,pkr_usd_rate,monthly_earnings_pkr,jobs_completed,review_score,review_missing_flag,job_success_score_pct,jss_missing_flag,repeat_client_rate_pct,repeat_missing_flag,primary_client_region,payment_method,freelancing_as_primary_income
PK-FL-02615,2025,Q4,Karachi,Male,18.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Graphic Design,Illustration,9.7,0.5,0,74.0,0,28.9,60.0,0,1371.0,281.5,385936.0,3,3.3,0,,1,42.0,0,USA,Payoneer + Bank Transfer,No - Side Income
PK-FL-02616,2023,Q4,Faisalabad,Male,19.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Content Writing,Academic Writing,8.4,1.0,0,81.0,0,14.3,166.0,0,2177.0,284.5,619356.0,114,5.0,0,,1,23.0,0,USA,Bank Transfer,No - Side Income
PK-FL-02617,2025,Q2,Rawalpindi,Male,40.0,0,Bachelor's,0,Basic,0,Upwork,Expert-Vetted,Graphic Design,Social Media Design,7.0,2.1,1,92.0,0,58.9,90.0,0,4175.0,284.4,1187370.0,352,4.9,0,99.0,0,20.0,0,Canada,Payoneer,Yes
PK-FL-02618,2022,Q4,Gujranwala,Male,29.0,0,Master's,0,Native/Bilingual,0,Upwork,Top Rated,Graphic Design,Illustration,3.7,0.7,0,89.0,0,18.6,51.0,0,655.0,229.7,150454.0,71,4.5,0,91.0,0,53.0,0,USA,Payoneer + Wise,Yes
PK-FL-02619,2016,Q3,Lahore,Male,40.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,Web Research,1.2,2.0,0,60.0,0,4.2,92.0,1,384.0,104.8,40243.0,5,4.3,0,79.0,0,0.0,0,USA,Skrill,Yes
PK-FL-02620,2016,Q2,Islamabad,Female,32.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,Rising Talent,Web Development,Node.js,1.3,2.6,0,86.0,0,28.8,74.0,0,1455.0,104.9,152630.0,12,4.6,0,77.0,0,21.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-02621,2017,Q4,Lahore,Male,36.0,0,Master's,0,Conversational,0,Fiverr,Top Rated Seller,AI & Machine Learning,Python/ML,2.7,3.5,0,97.0,0,44.9,92.0,1,894.0,107.1,95747.0,396,4.7,0,,1,40.0,0,Europe,JazzCash/Easypaisa,No - Side Income
PK-FL-02622,2023,Q3,Lahore,Male,19.0,0,Bachelor's,0,Conversational,0,Fiverr,New Seller,Digital Marketing,SEO,3.1,1.0,0,60.0,0,17.5,106.0,0,1604.0,274.7,440619.0,3,4.5,0,,1,39.0,0,USA,Payoneer,Yes
PK-FL-02623,2017,Q4,Sialkot,Female,31.0,1,Bachelor's,0,Fluent,1,Upwork,Rising Talent,AI & Machine Learning,Python/ML,3.0,2.2,0,64.0,0,18.4,66.0,0,1107.0,105.2,116456.0,24,3.4,0,77.0,0,37.0,0,Mixed,Payoneer + Wise,Yes
PK-FL-02624,2017,Q2,Lahore,Female,35.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 2,Graphic Design,Illustration,2.7,3.8,0,86.0,0,4.5,67.0,0,173.0,107.8,18649.0,55,4.0,0,,1,22.0,0,Mixed,Payoneer,Yes
PK-FL-02625,2024,Q1,Lahore,Male,36.0,0,Bachelor's,0,Basic,0,Fiverr,Level 2,Web Development,Full Stack (MERN),8.3,4.8,0,95.0,0,21.8,40.0,0,788.0,278.4,219379.0,60,5.0,0,,1,34.0,0,USA,Payoneer + Skrill,Yes
PK-FL-02626,2017,Q2,Bahawalpur,Male,40.0,0,PhD/MPhil,0,Fluent,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,CRM Management,1.9,0.6,0,94.0,0,5.5,66.0,0,267.0,105.1,28062.0,3,4.9,0,,1,36.0,0,USA,Wise,Yes
PK-FL-02627,2015,Q4,Hyderabad,Male,30.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Web Research,0.6,1.4,0,99.0,0,5.0,156.0,0,469.0,103.2,48401.0,22,4.6,0,96.0,0,39.0,0,Europe,Payoneer,No - Side Income
PK-FL-02628,2019,Q1,Faisalabad,Male,39.0,0,Bachelor's,0,Fluent,0,Upwork,Rising Talent,AI & Machine Learning,Data Science,0.6,1.1,0,97.0,0,48.5,50.0,0,1485.0,151.0,224235.0,8,4.3,0,78.0,0,21.0,0,UK,Wise,No - Side Income
PK-FL-02629,2021,Q4,Karachi,Female,31.0,0,Intermediate/A-Levels,0,Conversational,0,Freelancer.com,Pro Freelancer,Accounting & Finance,Xero,6.1,7.2,0,96.0,0,10.2,53.0,0,473.0,170.9,80836.0,92,4.2,0,,1,22.0,0,USA,Wise,No - Side Income
PK-FL-02630,2018,Q3,Quetta,Male,43.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Preferred Freelancer,AI & Machine Learning,Computer Vision,1.3,1.0,0,84.0,0,11.8,164.0,0,1295.0,124.2,160839.0,40,3.8,0,,1,38.0,0,UK,Skrill,No - Side Income
PK-FL-02631,2025,Q4,Quetta,Male,25.0,0,Bachelor's,0,Fluent,0,Upwork,Rising Talent,Web Development,Django,5.7,2.4,0,80.0,0,53.6,57.0,0,1883.0,278.7,524792.0,17,3.3,0,74.0,0,1.0,0,Europe,Payoneer,Yes
PK-FL-02632,2025,Q2,Sialkot,Male,41.0,0,Master's,0,Fluent,0,Fiverr,Top Rated Seller,AI & Machine Learning,Python/ML,4.6,1.8,0,92.0,0,64.4,63.0,0,3608.0,280.0,1010240.0,183,4.5,0,,1,33.0,1,Europe,Payoneer,Yes
PK-FL-02633,2022,Q1,Karachi,Male,31.0,0,Bachelor's,0,Fluent,1,Freelancer.com,Verified Pro,Data Entry & Virtual Assistant,Data Entry,7.9,2.6,0,90.0,0,11.2,92.0,1,1001.0,215.0,215215.0,374,4.8,0,,1,48.0,0,Middle East,Payoneer,No - Student
PK-FL-02634,2024,Q2,Rawalpindi,Male,39.0,0,Intermediate/A-Levels,0,Fluent,0,Freelancer.com,New Member,Graphic Design,Brand Identity,4.2,3.9,0,85.0,0,23.6,113.0,0,1941.0,281.5,546392.0,2,4.0,0,,1,13.0,0,Europe,Payoneer,Yes
PK-FL-02635,2023,Q1,Islamabad,Male,39.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Digital Marketing,Facebook Ads,1.4,1.7,0,95.0,0,25.6,75.0,0,1167.0,271.9,317307.0,10,3.8,0,74.0,0,22.0,0,Europe,Payoneer,Yes
PK-FL-02636,2024,Q2,Karachi,Male,43.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,AI & Machine Learning,Data Analysis,3.6,4.2,0,97.0,0,78.3,44.0,0,3114.0,282.1,878459.0,223,4.9,0,95.0,0,31.0,0,USA,Payoneer + Wise,No - Student
PK-FL-02637,2024,Q2,Rahim Yar Khan,Female,21.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Fiverr,Level 1,E-commerce,Product Listing,1.8,2.9,0,89.0,0,11.4,95.0,0,652.0,282.7,184320.0,18,4.2,0,,1,33.0,1,UK,Wise,Yes
PK-FL-02638,2024,Q1,Abbottabad,Male,41.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Verified Pro,Graphic Design,Flyer/Poster Design,8.0,8.1,0,97.0,0,48.5,106.0,0,3655.0,282.0,1030710.0,657,3.7,0,,1,9.0,0,Middle East,Wise,Yes
PK-FL-02639,2022,Q3,Muzaffarabad,Male,44.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Pro Freelancer,Content Writing,Resume Writing,3.4,4.2,0,91.0,0,19.8,36.0,0,403.0,180.4,72701.0,315,4.7,0,,1,32.0,0,USA,Bank Transfer,No - Student
PK-FL-02640,2025,Q3,Bahawalpur,Male,23.0,0,Bachelor's,0,Fluent,0,Freelancer.com,New Member,Accounting & Finance,Xero,4.1,2.3,0,80.0,0,16.7,151.0,0,2358.0,279.2,658354.0,11,3.8,0,,1,33.0,1,USA,Bank Transfer,Yes
PK-FL-02641,2025,Q3,Faisalabad,Male,22.0,0,Master's,0,Fluent,0,Fiverr,Level 1,Content Writing,Script Writing,7.7,2.1,0,73.0,0,16.6,25.0,0,334.0,283.0,94522.0,51,4.2,0,,1,3.0,0,USA,Skrill,No - Side Income
PK-FL-02642,2019,Q1,Lahore,Male,32.0,0,Master's,0,Conversational,0,Upwork,Rising Talent,Digital Marketing,Email Marketing,4.4,1.4,0,65.0,0,14.1,25.0,0,264.0,154.7,40841.0,44,3.5,0,87.0,0,0.0,0,USA,Payoneer,No - Side Income
PK-FL-02643,2023,Q2,Karachi,Male,24.0,0,Bachelor's,0,Fluent,1,Upwork,Rising Talent,AI & Machine Learning,Data Science,5.1,2.3,0,87.0,0,50.5,25.0,0,791.0,273.7,216497.0,35,3.5,0,82.0,0,41.0,0,UK,Wise,No - Side Income
PK-FL-02644,2024,Q3,Lahore,Male,26.0,0,Matric/O-Levels,0,Native/Bilingual,0,Freelancer.com,Preferred Freelancer,Digital Marketing,Social Media Marketing,6.2,3.6,0,84.0,0,38.5,133.0,0,4613.0,283.9,1309631.0,109,4.3,0,,1,51.0,0,USA,Payoneer,Yes
PK-FL-02645,2022,Q3,Bahawalpur,Male,43.0,0,Master's,0,Fluent,1,Fiverr,Pro Verified,Digital Marketing,Facebook Ads,1.1,1.6,0,98.0,0,49.6,128.0,0,6239.0,185.2,1155463.0,234,4.5,0,,1,56.0,0,Middle East,Bank Transfer,Yes
PK-FL-02646,2024,Q4,Mingora,Male,39.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,AI & Machine Learning,NLP,6.4,1.2,0,63.0,0,63.9,73.0,0,3606.0,281.0,1013286.0,6,3.7,0,62.0,0,29.0,0,Mixed,Wise,Yes
PK-FL-02647,2025,Q3,Lahore,Male,43.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Mobile App Development,Flutter,0.9,1.1,0,78.0,0,38.1,62.0,0,1655.0,282.4,467372.0,1,4.1,0,,1,6.0,0,Middle East,Bank Transfer,Yes
PK-FL-02648,2021,Q2,Karachi,Male,20.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Rising Talent,Web Development,TypeScript,5.3,2.0,0,87.0,0,11.7,69.0,0,787.0,172.2,135521.0,17,4.3,0,80.0,0,48.0,0,USA,Payoneer,No - Student
PK-FL-02649,2022,Q3,Gujranwala,Male,32.0,0,Bachelor's,0,Conversational,0,Upwork,Rising Talent,Graphic Design,Brand Identity,4.9,1.8,0,83.0,0,20.5,100.0,0,1521.0,223.9,340552.0,18,3.6,0,86.0,0,34.0,0,Australia,Payoneer,Yes
PK-FL-02650,2022,Q4,Rawalpindi,Male,26.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Content Writing,Ghostwriting,4.5,2.7,0,75.0,0,6.4,127.0,0,616.0,195.5,120428.0,2,3.7,0,,1,21.0,0,UK,Bank Transfer,Yes
PK-FL-02651,2022,Q4,Bahawalpur,Male,33.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,No Badge,AI & Machine Learning,AI Automation,3.6,0.4,0,82.0,0,56.4,25.0,0,1033.0,204.0,210732.0,0,,1,,1,0.0,0,Canada,JazzCash/Easypaisa,Yes
PK-FL-02652,2024,Q4,Peshawar,Female,32.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Top Rated Seller,Data Entry & Virtual Assistant,Data Entry,0.5,0.4,0,92.0,0,4.1,90.0,0,332.0,278.0,92296.0,98,4.9,0,,1,36.0,0,Canada,Bank Transfer,Yes
PK-FL-02653,2017,Q4,Lahore,Male,44.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,Cybersecurity,Malware Analysis,1.0,1.4,0,67.0,0,39.3,145.0,0,4231.0,105.6,446794.0,7,4.8,0,,1,2.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-02654,2020,Q4,Peshawar,Female,21.0,0,Bachelor's,0,Basic,0,Freelancer.com,New Member,Graphic Design,Illustration,3.9,2.3,0,60.0,0,5.7,152.0,0,719.0,162.6,116909.0,4,3.8,0,,1,43.0,0,USA,Payoneer + Wise,No - Student
PK-FL-02655,2025,Q3,Islamabad,Male,34.0,0,Bachelor's,0,Conversational,0,Upwork,Rising Talent,Graphic Design,Motion Graphics,4.5,1.9,0,94.0,0,24.2,92.0,1,1875.0,283.3,531188.0,38,4.8,0,83.0,0,22.0,0,Europe,Wise,No - Side Income
PK-FL-02656,2020,Q2,Faisalabad,Female,31.0,0,Master's,0,Native/Bilingual,0,Upwork,Top Rated,E-commerce,Etsy Optimization,2.6,1.6,0,96.0,0,30.2,31.0,0,735.0,161.9,118996.0,42,4.5,0,96.0,0,68.0,0,Canada,Payoneer,Yes
PK-FL-02657,2018,Q3,Rawalpindi,Male,26.0,0,Bachelor's,0,Conversational,0,Upwork,No Badge,Data Entry & Virtual Assistant,Virtual Assistant,2.8,3.0,0,69.0,0,3.9,42.0,0,113.0,131.1,14814.0,6,4.7,0,72.0,0,53.0,0,Mixed,Bank Transfer,Yes
PK-FL-02658,2022,Q2,Lahore,Female,30.0,0,Master's,0,Basic,0,Fiverr,New Seller,Cybersecurity,Network Security,6.1,6.5,0,84.0,0,29.7,117.0,0,2408.0,192.9,464503.0,3,3.4,0,,1,10.0,0,USA,Payoneer + Bank Transfer,No - Student
PK-FL-02659,2018,Q4,Rawalpindi,Male,23.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Freelancer.com,Preferred Freelancer,Content Writing,Script Writing,1.8,0.9,0,96.0,0,6.9,103.0,0,587.0,122.1,71673.0,51,3.2,0,,1,24.0,0,USA,JazzCash/Easypaisa,No - Student
PK-FL-02660,2022,Q4,Karachi,Male,18.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Pro Freelancer,Accounting & Finance,Xero,3.1,0.5,0,88.0,1,39.3,83.0,0,2655.0,200.8,533124.0,206,3.7,0,,1,35.0,0,USA,Wise,Yes
PK-FL-02661,2024,Q4,Islamabad,Male,31.0,0,Master's,0,Fluent,0,Freelancer.com,New Member,Video Editing,Colour Grading,4.6,4.6,0,83.0,0,24.3,92.0,1,1782.0,280.9,500564.0,1,4.0,0,,1,36.0,0,USA,Payoneer,No - Student
PK-FL-02662,2021,Q3,Islamabad,Female,31.0,1,Master's,0,Conversational,0,Upwork,Top Rated Plus,Video Editing,Colour Grading,4.6,4.2,0,93.0,0,31.9,55.0,0,1263.0,173.5,219130.0,581,4.5,0,98.0,0,64.0,0,USA,Wise,Yes
PK-FL-02663,2016,Q4,Sialkot,Male,20.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,New Member,Digital Marketing,Content Marketing,1.6,0.9,0,95.0,0,5.5,79.0,0,326.0,104.1,33937.0,1,3.4,0,,1,8.0,0,Canada,Wise,No - Student
PK-FL-02664,2017,Q3,Sialkot,Male,37.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,Content Writing,Blog Writing,1.3,2.1,1,97.0,0,9.7,127.0,0,1061.0,107.4,113951.0,16,4.1,0,,1,10.0,0,UK,Payoneer,No - Side Income
PK-FL-02665,2024,Q3,Karachi,Male,45.0,0,Master's,0,Conversational,0,Upwork,No Badge,Mobile App Development,Flutter,0.3,0.5,0,93.0,0,24.5,137.0,0,1973.0,284.7,561713.0,0,,1,,1,54.0,0,USA,Bank Transfer,Yes
PK-FL-02666,2020,Q3,Multan,Male,30.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,Rising Talent,Graphic Design,Flyer/Poster Design,2.2,0.9,0,82.0,0,17.9,112.0,0,1374.0,163.2,224237.0,21,3.5,0,81.0,0,47.0,0,USA,JazzCash/Easypaisa,No - Side Income
PK-FL-02667,2020,Q2,Rawalpindi,Male,22.0,0,Bachelor's,1,Conversational,0,Fiverr,New Seller,AI & Machine Learning,AI Automation,3.5,1.9,0,88.0,0,25.5,79.0,0,1341.0,162.2,217510.0,1,4.7,0,,1,16.0,0,UK,Wise,Yes
PK-FL-02668,2025,Q3,Faisalabad,Female,24.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Preferred Freelancer,AI & Machine Learning,AI Automation,6.5,1.5,0,64.0,0,40.3,34.0,0,1237.0,284.3,351679.0,45,3.7,0,,1,8.0,0,Australia,Payoneer,No - Side Income
PK-FL-02669,2024,Q4,Sukkur,Male,40.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,No Badge,Digital Marketing,Social Media Marketing,2.9,1.5,0,88.0,0,29.2,70.0,0,2026.0,283.8,574979.0,0,,1,,1,5.0,0,Australia,Payoneer,Yes
PK-FL-02670,2017,Q1,Karachi,Female,24.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Web Development,TypeScript,2.7,3.2,0,81.0,0,21.4,130.0,0,1534.0,106.3,163064.0,4,4.1,0,,1,47.0,0,Middle East,JazzCash/Easypaisa,Yes
PK-FL-02671,2022,Q2,Islamabad,Male,39.0,0,Master's,0,Conversational,0,Freelancer.com,New Member,Content Writing,Academic Writing,6.3,1.8,0,66.0,0,6.1,140.0,0,571.0,179.4,102437.0,4,3.7,0,,1,30.0,0,USA,Payoneer + Wise,Yes
PK-FL-02672,2022,Q3,Karachi,Male,24.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Digital Marketing,Content Marketing,5.0,0.4,0,99.0,0,14.9,90.0,0,1338.0,199.6,267065.0,4,4.9,0,81.0,0,16.0,0,UK,Payoneer + Bank Transfer,No - Student
PK-FL-02673,2018,Q2,Lahore,Female,39.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Level 2,Cybersecurity,Cloud Security,3.6,4.6,0,92.0,0,40.9,92.0,1,4883.0,120.4,587913.0,130,3.3,0,,1,18.0,0,UK,Payoneer + Wise,No - Student
PK-FL-02674,2020,Q2,Faisalabad,Female,45.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Level 1,Data Entry & Virtual Assistant,Virtual Assistant,3.0,3.6,0,69.0,0,2.7,48.0,0,102.0,157.9,16106.0,34,3.5,0,,1,18.0,0,UK,Payoneer + Skrill,Yes
PK-FL-02675,2023,Q3,Mingora,Female,29.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,New Seller,Content Writing,Product Descriptions,4.6,4.2,0,87.0,0,10.3,31.0,0,314.0,250.3,78594.0,5,3.7,0,,1,12.0,0,Mixed,Payoneer,No - Side Income
PK-FL-02676,2020,Q1,Islamabad,Male,30.0,0,Bachelor's,0,Fluent,0,Freelancer.com,New Member,Graphic Design,Flyer/Poster Design,2.2,0.7,0,70.0,0,10.1,104.0,0,1016.0,155.4,157886.0,1,4.5,0,,1,17.0,0,Europe,Payoneer + Skrill,No - Side Income
PK-FL-02677,2023,Q2,Quetta,Male,36.0,0,Intermediate/A-Levels,0,Conversational,0,Upwork,Top Rated,Web Development,Django,3.8,4.5,0,97.0,0,68.2,151.0,0,9266.0,277.9,2575021.0,88,5.0,0,95.0,0,66.0,0,Europe,Payoneer + Wise,Yes
PK-FL-02678,2019,Q3,Bahawalpur,Male,43.0,0,Self-taught/No Formal Degree,0,Fluent,1,Freelancer.com,Preferred Freelancer,Web Development,Django,2.1,1.6,0,70.0,0,18.3,143.0,0,2599.0,144.3,375036.0,21,4.7,0,,1,43.0,0,Australia,Payoneer,No - Side Income
PK-FL-02679,2016,Q4,Quetta,Male,30.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,No Badge,Content Writing,Resume Writing,0.3,1.3,0,90.0,0,10.2,137.0,0,991.0,104.1,103163.0,0,,1,,1,35.0,0,Australia,Payoneer + Wise,Yes
PK-FL-02680,2025,Q4,Sialkot,Male,26.0,0,Master's,0,Basic,0,Upwork,Rising Talent,Content Writing,Ghostwriting,1.5,1.4,0,75.0,0,15.9,146.0,0,1928.0,280.4,540611.0,18,3.2,0,83.0,0,2.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-02681,2024,Q4,Bahawalpur,Male,23.0,0,Intermediate/A-Levels,0,Conversational,0,Fiverr,Level 1,Video Editing,YouTube Editing,9.0,2.1,1,81.0,0,26.4,167.0,0,4228.0,278.1,1175807.0,36,4.9,0,,1,18.0,0,Canada,Payoneer,No - Student
PK-FL-02682,2018,Q1,Lahore,Male,25.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Mobile App Development,App UI/UX,1.2,1.2,0,68.0,0,22.0,29.0,0,355.0,131.2,46576.0,0,,1,,1,12.0,0,USA,JazzCash/Easypaisa,No - Student
PK-FL-02683,2022,Q4,Lahore,Male,38.0,0,Bachelor's,0,Conversational,0,Fiverr,Top Rated Seller,Cybersecurity,OSINT,4.9,2.9,0,96.0,0,47.6,15.0,0,489.0,206.4,100930.0,514,4.9,0,,1,45.0,0,Europe,Payoneer,Yes
PK-FL-02684,2023,Q4,Islamabad,Male,41.0,0,Master's,0,Fluent,0,Upwork,Top Rated,Graphic Design,Logo Design,5.1,6.0,0,94.0,0,19.9,64.0,0,970.0,248.4,240948.0,204,4.7,0,95.0,0,47.0,0,South Asia,Wise,Yes
PK-FL-02685,2024,Q4,Hyderabad,Male,28.0,0,Bachelor's,1,Conversational,0,Fiverr,Top Rated Seller,Digital Marketing,Facebook Ads,4.7,4.2,0,97.0,0,42.4,164.0,0,5047.0,283.1,1428806.0,660,4.6,0,,1,39.0,0,Canada,Payoneer,Yes
PK-FL-02686,2025,Q1,Islamabad,Male,39.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Level 1,Digital Marketing,Social Media Marketing,2.2,1.4,0,85.0,0,6.8,130.0,0,708.0,280.0,198240.0,17,4.0,0,,1,22.0,0,Australia,Payoneer + Wise,Yes
PK-FL-02687,2024,Q2,Karachi,Male,26.0,0,Matric/O-Levels,0,Fluent,1,Upwork,No Badge,Data Entry & Virtual Assistant,Data Entry,0.3,1.1,0,89.0,0,5.4,101.0,0,536.0,282.8,151581.0,0,,1,,1,30.0,0,UK,Payoneer + Wise,Yes
PK-FL-02688,2019,Q4,Lahore,Male,29.0,0,Bachelor's,0,Conversational,0,Freelancer.com,Pro Freelancer,Video Editing,Subtitles & Captions,1.3,2.2,0,98.0,0,24.5,28.0,0,523.0,145.1,75887.0,78,3.9,0,,1,2.0,0,UK,Bank Transfer,Yes
PK-FL-02689,2023,Q2,Sukkur,Male,32.0,0,Bachelor's,0,Conversational,0,Upwork,Rising Talent,Web Development,React.js,1.7,2.3,0,68.0,0,16.1,19.0,0,247.0,253.8,62689.0,6,4.4,0,76.0,0,27.0,0,UK,Wise,No - Side Income
PK-FL-02690,2020,Q4,Lahore,Female,36.0,0,Bachelor's,0,Basic,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,CRM Management,4.2,2.6,0,89.0,0,4.1,130.0,0,479.0,161.8,77502.0,10,3.6,0,,1,3.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-02691,2021,Q2,Islamabad,Female,34.0,0,Bachelor's,0,Conversational,0,Freelancer.com,Preferred Freelancer,Web Development,Next.js,2.1,0.6,0,62.0,0,37.9,125.0,0,3429.0,177.6,608990.0,66,4.6,0,,1,32.0,0,USA,Payoneer + Wise,Yes
PK-FL-02692,2022,Q3,Peshawar,Female,29.0,0,Matric/O-Levels,0,Conversational,0,Fiverr,Level 2,Digital Marketing,Pinterest Marketing,4.6,2.7,0,88.0,0,27.8,66.0,0,1116.0,209.3,233579.0,60,4.2,0,,1,26.0,0,Middle East,Wise,Yes
PK-FL-02693,2017,Q2,Karachi,Male,20.0,0,Master's,0,Conversational,0,Freelancer.com,Pro Freelancer,Graphic Design,UI/UX Design,2.4,0.7,0,97.0,0,3.7,111.0,0,307.0,109.6,33647.0,228,3.9,0,,1,17.0,0,Europe,Payoneer + Wise,No - Side Income
PK-FL-02694,2018,Q2,Multan,Male,39.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,No Badge,Video Editing,YouTube Editing,3.1,2.1,1,64.0,0,4.4,164.0,0,448.0,115.2,51610.0,1,3.8,0,,1,33.0,1,South Asia,Payoneer + Bank Transfer,Yes
PK-FL-02695,2024,Q4,Lahore,Male,23.0,0,Intermediate/A-Levels,0,Fluent,0,Freelancer.com,Pro Freelancer,Digital Marketing,TikTok Ads,3.1,4.5,0,93.0,0,8.8,132.0,0,796.0,280.6,223358.0,151,3.3,0,,1,27.0,0,South Asia,Payoneer,Yes
PK-FL-02696,2021,Q4,Jhelum,Male,40.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Level 1,Graphic Design,Motion Graphics,2.5,1.9,0,78.0,0,15.0,109.0,0,1386.0,177.8,246431.0,24,4.8,0,,1,34.0,0,USA,Wise,Yes
PK-FL-02697,2024,Q4,Faisalabad,Female,31.0,0,Intermediate/A-Levels,0,Conversational,0,Fiverr,New Seller,Web Development,TypeScript,7.4,3.8,0,71.0,0,24.4,76.0,0,1698.0,282.4,479515.0,1,4.9,0,,1,3.0,0,USA,Payoneer,No - Side Income
PK-FL-02698,2024,Q1,Sargodha,Male,28.0,0,Bachelor's,0,Fluent,0,Upwork,Rising Talent,Web Development,Next.js,4.5,0.6,0,84.0,0,35.7,145.0,0,3190.0,282.8,902132.0,26,3.5,0,83.0,0,11.0,0,Canada,JazzCash/Easypaisa,No - Side Income
PK-FL-02699,2018,Q3,Rawalpindi,Male,39.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Rising Talent,Content Writing,Blog Writing,3.7,3.0,0,90.0,0,10.6,38.0,0,396.0,119.3,47243.0,40,3.7,0,88.0,0,1.0,0,UK,Payoneer + Wise,No - Student
PK-FL-02700,2018,Q2,Gujranwala,Male,45.0,0,Self-taught/No Formal Degree,0,Fluent,1,Upwork,Rising Talent,Content Writing,Ghostwriting,3.3,3.2,0,84.0,0,2.5,84.0,0,121.0,126.1,15258.0,32,3.3,0,74.0,0,5.0,0,Mixed,Bank Transfer,Yes
PK-FL-02701,2023,Q1,Islamabad,Female,33.0,0,Master's,0,Native/Bilingual,0,Fiverr,New Seller,AI & Machine Learning,Prompt Engineering,4.6,4.4,0,61.0,0,48.2,69.0,0,2092.0,267.0,558564.0,3,4.6,0,,1,48.0,0,UK,Bank Transfer,No - Student
PK-FL-02702,2023,Q1,Bahawalpur,Male,37.0,0,Bachelor's,0,Basic,0,Fiverr,Level 2,Video Editing,Reels/Shorts,4.9,5.1,0,77.0,0,6.4,61.0,0,265.0,255.1,67602.0,150,3.3,0,,1,48.0,0,USA,Payoneer,Yes
PK-FL-02703,2015,Q2,Karachi,Female,31.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Graphic Design,Brand Identity,1.0,0.9,0,88.0,1,5.1,35.0,0,108.0,102.5,11070.0,18,4.7,0,,1,36.0,0,Middle East,Payoneer + Wise,Yes
PK-FL-02704,2025,Q2,Gujrat,Male,20.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,Top Rated Plus,Accounting & Finance,Xero,0.6,0.5,0,94.0,0,18.6,170.0,0,2998.0,281.8,844836.0,99,4.6,0,97.0,0,33.0,1,USA,Payoneer + Bank Transfer,No - Side Income
PK-FL-02705,2023,Q3,Larkana,Male,39.0,0,Self-taught/No Formal Degree,0,Conversational,0,Freelancer.com,New Member,Cybersecurity,Cloud Security,4.5,2.8,0,75.0,0,28.3,159.0,0,2880.0,263.6,759168.0,3,3.2,0,,1,15.0,0,Canada,Payoneer,Yes
